PROYECTO,Tipo ,N° Departamento,N° Departamento.1,Estado MS,Broker ,Fecha Reserva,Tiempo transcurrido ,Fecha Promesa ,Arriendo,Fecha Inicio C. Arriendo,Fecha Fin C. Arriendo,Valor Arriendo,Estado Arriendo,Orientación,Tipología,M2 Terraza,M2 Dpto,Total M2,Precio,Precio Pie Regalo,Precio de Pie Regalo + 24 Cuotas,Precio de Pie Regalo + 36 Cuotas,Precio de Pie Regalo + 48 Cuotas,Precio de Pie Regalo + 60 Cuotas,Unidad_Unificada,Precio_UF_Unificado,Estado_Unificado,Tipologia_Unificada,M2_Total_Unificado,Proyecto_Unificado,Archivo_Origen,Unnamed: 0,Depto,Tipo,Caract.,Orientacion,"M2
 Útil.","M2
 Terraza",M2 total,Precio Con Bono Pie 15%,Estado,Condicion,Unnamed: 11,Unnamed: 12,Número del producto,Tipo Unidad,Programa,Grupo,Piso Producto,Proyecto,Superficie Vendible,Superficie Comercial,Superficie Interior,Superficie de Terraza,Precio LISTA,OBSERVACIONES
ARMONÍA,DEPARTAMENTO,1606.0,1606.0,RESERVADO,CI,2026-01-02,12.0,,Arrendado,2025-04-28,2026-04-27,385000.0,Vigente,SURPONIENTE,2D+2B,8.01,49.48,57.49,3016.37,3351.522222,3393.946554,3402.560632,3419.920635,3428.667235,1606,3016.37,RESERVADO,2D+2B,57.49,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1607.0,1607.0,DISPONIBLE,,,,,,,,,,PONIENTE,1D+1B,8.08,32.0,40.08,2379.93,2644.366667,2677.839662,2684.63621,2698.333333,2705.234442,1607,2379.93,DISPONIBLE,1D+1B,40.08,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1608.0,1608.0,PROMESADO,,,,,,,,,,PONIENTE,1D+1B,4.2,32.0,36.2,2293.78,2548.644444,2580.905767,2587.456289,2600.657596,2607.308895,1608,2293.78,PROMESADO,1D+1B,36.2,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1609.0,1609.0,DISPONIBLE,,,,,,,,,,PONIENTE,1D+1B,4.2,32.0,36.2,2293.78,2548.644444,2580.905767,2587.456289,2600.657596,2607.308895,1609,2293.78,DISPONIBLE,1D+1B,36.2,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1610.0,1610.0,PROMESADO,AM,2025-10-16,,2025-10-17 00:00:00,,,,,,SUR,1D+1B,4.34,32.0,36.34,3007.52,3341.688889,3383.988748,3392.577552,3409.886621,3418.607559,1610,3007.52,PROMESADO,1D+1B,36.34,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1611.0,1611.0,PROMESADO,,,,,,,,,,SURPONIENTE,2D+2B,7.84,56.26,64.1,3224.21,3582.455556,3627.803094,3637.010716,3655.566893,3664.916169,1611,3224.21,PROMESADO,2D+2B,64.1,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1612.0,1612.0,PROMESADO,Inv +,2025-10-03,,2025-11-06 00:00:00,Arrendado,2024-09-07,2025-09-06,380000.0,Por Vencer,NORPONIENTE,2D+2B,7.84,56.26,64.1,3253.28,3614.755556,3660.511955,3669.802594,3688.526077,3697.959648,1612,3253.28,PROMESADO,2D+2B,64.1,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1613.0,1613.0,PROMESADO,,,,,,,,,,NORTE,1.5D+1B,6.68,40.43,47.11,2525.31,2805.9,2841.417722,2848.629442,2863.163265,2870.485934,1613,2525.31,PROMESADO,1.5D+1B,47.11,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1614.0,1614.0,RESERVADO,inviertepro,2026-01-07,7.0,,,,,,,NORORIENTE,3D+2B,7.45,65.02,72.47,3704.5,4116.111111,4168.213783,4178.793006,4200.113379,4210.855357,1614,3704.5,RESERVADO,3D+2B,72.47,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1701.0,1701.0,PROMESADO,INOVO,2025-10-23,,2025-11-06 00:00:00,,,,,,ORIENTE,1D+1B,8.08,32.36,40.44,2433.77,2704.188889,2738.419128,2745.36943,2759.376417,2766.433646,1701,2433.77,PROMESADO,1D+1B,40.44,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1702.0,1702.0,PROMESADO,CI,2025-11-12,,?,,,,,,ORIENTE,1D+1B,8.08,32.0,40.08,2433.77,2704.188889,2738.419128,2745.36943,2759.376417,2766.433646,1702,2433.77,PROMESADO,1D+1B,40.08,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1703.0,1703.0,DISPONIBLE,,,,,Arrendado,2025-03-11,2026-03-10,360000.0,Vigente,ORIENTE,1.5D+1B,6.54,40.43,46.97,2536.08,2817.866667,2853.535865,2860.778342,2875.37415,2882.728048,1703,2536.08,DISPONIBLE,1.5D+1B,46.97,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1704.0,1704.0,DISPONIBLE,,,,,,,,,,ORIENTE,1.5D+1B,6.54,40.43,46.97,2536.08,2817.866667,2853.535865,2860.778342,2875.37415,2882.728048,1704,2536.08,DISPONIBLE,1.5D+1B,46.97,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1705.0,1705.0,PROMESADO,,,,,,,,,,SURORIENTE,2D+2B,8.15,49.54,57.69,3114.82,3460.911111,3504.720113,3513.615341,3531.54195,3540.574027,1705,3114.82,PROMESADO,2D+2B,57.69,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1706.0,1706.0,DISPONIBLE,,,,,Arrendado,2024-10-01,2025-09-30,380000.0,Por Vencer,SURPONIENTE,2D+2B,8.01,49.48,57.49,3027.14,3363.488889,3406.064698,3414.709532,3432.131519,3440.909349,1706,3027.14,DISPONIBLE,2D+2B,57.49,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1707.0,1707.0,DISPONIBLE,,,,,Arrendado,2024-09-06,2025-09-05,270000.0,Por Vencer,PONIENTE,1D+1B,8.08,32.0,40.08,2390.7,2656.333333,2689.957806,2696.78511,2710.544218,2717.476556,1707,2390.7,DISPONIBLE,1D+1B,40.08,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1708.0,1708.0,DISPONIBLE,,,,,Arrendado,2024-10-01,2025-09-30,285000.0,Por Vencer,PONIENTE,1D+1B,4.2,32.0,36.2,2304.54,2560.6,2593.012658,2599.593909,2612.857143,2619.539642,1708,2304.54,DISPONIBLE,1D+1B,36.2,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1709.0,1709.0,DISPONIBLE,,,,,,,,,,PONIENTE,1D+1B,4.2,32.0,36.2,2304.54,2560.6,2593.012658,2599.593909,2612.857143,2619.539642,1709,2304.54,DISPONIBLE,1D+1B,36.2,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1710.0,1710.0,PROMESADO,AM,2025-10-27,,2025-10-28 00:00:00,,,,,,SUR,1D+1B,4.34,32.0,36.34,2277.62,2530.688889,2562.722925,2569.227298,2582.335601,2588.94004,1710,2277.62,PROMESADO,1D+1B,36.34,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1711.0,1711.0,RESERVADO,CI,2025-12-03,42.0,,,,,,,SURPONIENTE,2D+2B,7.84,56.26,64.1,3213.44,3570.488889,3615.684951,3624.861816,3643.356009,3652.674055,1711,3213.44,RESERVADO,2D+2B,64.1,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1712.0,1712.0,DISPONIBLE,,,,,Arrendado,2024-10-18,2025-10-17,380000.0,Por Vencer,NORPONIENTE,2D+2B,7.84,56.26,64.1,3269.44,3632.711111,3678.694796,3688.031585,3706.848073,3716.328502,1712,3269.44,DISPONIBLE,2D+2B,64.1,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1713.0,1713.0,PROMESADO,AM,2025-10-28,,2025-12-08 00:00:00,,,,,,NORTE,1.5D+1B,6.68,40.43,47.11,2536.08,2817.866667,2853.535865,2860.778342,2875.37415,2882.728048,1713,2536.08,PROMESADO,1.5D+1B,47.11,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1714.0,1714.0,PROMESADO,Inv+,2025-09-23,,2025-10-07 00:00:00,,,,,,NORORIENTE,3D+2B,7.45,65.02,72.47,4307.56,4786.177778,4846.762307,4859.063734,4883.854875,4896.345553,1714,4307.56,PROMESADO,3D+2B,72.47,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1801.0,1801.0,PROMESADO,AM,2025-11-14,,2025-11-18 00:00:00,,,,,,ORIENTE,1D+1B,8.08,32.36,40.44,2444.54,2716.155556,2750.537271,2757.518331,2771.587302,2778.67576,1801,2444.54,PROMESADO,1D+1B,40.44,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1802.0,1802.0,PROMESADO,AM,2025-11-14,,2025-11-18 00:00:00,,,,,,ORIENTE,1D+1B,8.08,32.0,40.08,2444.54,2716.155556,2750.537271,2757.518331,2771.587302,2778.67576,1802,2444.54,PROMESADO,1D+1B,40.08,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1803.0,1803.0,RESERVADO,INVESTBROKER,2025-12-10,35.0,,,,,,,ORIENTE,1.5D+1B,6.54,40.43,46.97,2546.84,2829.822222,2865.642757,2872.915962,2887.573696,2894.958795,1803,2546.84,RESERVADO,1.5D+1B,46.97,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1804.0,1804.0,DISPONIBLE,,,,,Arrendado,2025-01-18,2026-01-17,360000.0,Vigente,ORIENTE,1.5D+1B,6.54,40.43,46.97,2546.84,2829.822222,2865.642757,2872.915962,2887.573696,2894.958795,1804,2546.84,DISPONIBLE,1.5D+1B,46.97,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1805.0,1805.0,PROMESADO,,,,,,,,,,SURORIENTE,2D+2B,8.15,49.54,57.69,3114.82,3460.911111,3504.720113,3513.615341,3531.54195,3540.574027,1805,3114.82,PROMESADO,2D+2B,57.69,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1806.0,1806.0,RESERVADO,tentudepto,2025-12-30,15.0,,Arrendado,2025-05-01,2026-04-30,385000.0,Vigente,SURPONIENTE,2D+2B,8.01,49.48,57.49,3037.91,3375.455556,3418.182841,3426.858432,3444.342404,3453.151463,1806,3037.91,RESERVADO,2D+2B,57.49,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1807.0,1807.0,PROMESADO,AM,2025-11-14,,2025-11-18 00:00:00,,,,,,PONIENTE,1D+1B,8.08,32.0,40.08,2401.46,2668.288889,2702.064698,2708.92273,2722.743764,2729.707303,1807,2401.46,PROMESADO,1D+1B,40.08,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1808.0,1808.0,DISPONIBLE,,,,,,,,,,PONIENTE,1D+1B,4.2,32.0,36.2,2315.31,2572.566667,2605.130802,2611.742809,2625.068027,2631.781756,1808,2315.31,DISPONIBLE,1D+1B,36.2,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1809.0,1809.0,PROMESADO,AM,2025-10-16,,2025-11-06 00:00:00,,,,,,PONIENTE,1D+1B,4.2,32.0,36.2,2315.31,2572.566667,2605.130802,2611.742809,2625.068027,2631.781756,1809,2315.31,PROMESADO,1D+1B,36.2,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1810.0,1810.0,DISPONIBLE,,,,,,,,,,SUR,1D+1B,4.34,32.0,36.34,2288.39,2542.655556,2574.841069,2581.376199,2594.546485,2601.182154,1810,2288.39,DISPONIBLE,1D+1B,36.34,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1811.0,1811.0,PROMESADO,,,,,,,,,,SURPONIENTE,2D+2B,7.84,56.26,64.1,3023.24,3359.155556,3401.676512,3410.310209,3427.709751,3436.476272,1811,3023.24,PROMESADO,2D+2B,64.1,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1812.0,1812.0,PROMESADO,,,,,,,,,,NORPONIENTE,2D+2B,7.84,56.26,64.1,3287.47,3652.744444,3698.981716,3708.369994,3727.290249,3736.822961,1812,3287.47,PROMESADO,2D+2B,64.1,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1813.0,1813.0,PROMESADO,AM,2025-10-28,,2025-12-08 00:00:00,,,,,,NORTE,1.5D+1B,,,,2546.84,2829.822222,2865.642757,2872.915962,2887.573696,2894.958795,1813,2546.84,PROMESADO,1.5D+1B,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,DEPARTAMENTO,1814.0,1814.0,DISPONIBLE,,,,Reserva enviada,,,,,NORORIENTE,NORORIENTE,3D+2B,,,,3736.81,4152.011111,4204.568214,4215.239707,4236.746032,4247.581699,1814,3736.81,DISPONIBLE,3D+2B,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,1.0,1.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,1,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,2.0,2.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,2,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,3.0,3.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,3,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,7.0,7.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,7,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,11.0,11.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,11,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,12.0,12.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,12,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,19.0,14.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,19,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,15.0,15.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,15,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,21.0,19.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,21,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,24.0,21.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,24,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,26.0,23.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,26,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,27.0,24.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,27,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,28.0,26.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,28,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,29.0,27.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,29,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,31.0,28.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,31,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,32.0,29.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,32,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,33.0,31.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,33,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,34.0,32.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,34,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,38.0,34.0,REVISIÓN,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,38,376.91,REVISIÓN,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,39.0,38.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,39,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,40.0,39.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,40,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,42.0,40.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,42,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,44.0,42.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,44,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,45.0,44.0,REVISIÓN,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,45,376.91,REVISIÓN,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,46.0,45.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,46,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,47.0,46.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,47,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,48.0,47.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,48,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,49.0,48.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,49,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,53.0,49.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,53,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,70.0,51.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,70,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,71.0,61.0,REVISIÓN,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,71,376.91,REVISIÓN,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,74.0,70.0,REVISIÓN,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,74,376.91,REVISIÓN,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,91.0,71.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,91,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,107.0,91.0,DISPONIBLE,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,107,376.91,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,ESTACIONAMIENTO,108.0,99.0,REVISIÓN,,,,,,,,,,,,,,,376.91,418.7888889,424.0900141,425.1663847,427.3356009,428.4285308,108,376.91,REVISIÓN,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,9.0,10.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,9,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,10.0,14.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,10,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,14.0,15.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,14,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,15.0,18.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,15,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,18.0,19.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,18,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,19.0,21.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,19,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,21.0,22.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,21,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,22.0,23.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,22,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
ARMONÍA,BODEGA,24.0,24.0,DISPONIBLE,,,,,,,,,,,,,,,91.54,101.7111111,102.9985935,103.2600113,103.7868481,104.0522876,24,91.54,DISPONIBLE,,,Armonía,Stock Armonía.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,
